base_task,encoder,head,level,metric,train_seed,value,infer_seed_sd,n_infer_seeds,n_units,n_subjects
A1_fix,pointnet2,softmax,scan,macro_auc,5,0.5950578347283978,0.0055536626430193435,5,1029,1029
A1_fix,pointnet2,softmax,scan,macro_f1,1,0.25600755550428966,0.002161143707352025,5,1029,1029
A1_fix,pointnet2,softmax,scan,macro_f1,2,0.2312594398232568,0.004717594548343913,5,1029,1029
A1_fix,pointnet2,softmax,scan,macro_f1,3,0.31514722145518226,0.006195330416016623,5,1029,1029
A1_fix,pointnet2,softmax,scan,macro_f1,4,0.25553917271534976,0.005409735423217363,5,1029,1029
A1_fix,pointnet2,softmax,scan,macro_f1,5,0.2550042549412837,0.005111654761108172,5,1029,1029
A2,dgcnn,softmax,scan,accuracy,1,0.7640776699029126,0.0,1,1030,1030
A2,dgcnn,softmax,scan,accuracy,2,0.8009708737864077,0.0,1,1030,1030
A2,dgcnn,softmax,scan,accuracy,3,0.8135922330097087,0.0,1,1030,1030
A2,dgcnn,softmax,scan,accuracy,4,0.8262135922330097,0.0,1,1030,1030
A2,dgcnn,softmax,scan,accuracy,5,0.8223300970873786,0.0,1,1030,1030
A2,dgcnn,softmax,scan,f1_class::Affected,1,0.2789317507418398,0.0,1,1030,1030
A2,dgcnn,softmax,scan,f1_class::Affected,2,0.3843843843843844,0.0,1,1030,1030
A2,dgcnn,softmax,scan,f1_class::Affected,3,0.4782608695652174,0.0,1,1030,1030
A2,dgcnn,softmax,scan,f1_class::Affected,4,0.5601965601965602,0.0,1,1030,1030
A2,dgcnn,softmax,scan,f1_class::Affected,5,0.5850340136054422,0.0,1,1030,1030
A2,dgcnn,softmax,scan,f1_class::Unaffected,1,0.8589669181659896,0.0,1,1030,1030
A2,dgcnn,softmax,scan,f1_class::Unaffected,2,0.8812970469021424,0.0,1,1030,1030
A2,dgcnn,softmax,scan,f1_class::Unaffected,3,0.8865248226950354,0.0,1,1030,1030
A2,dgcnn,softmax,scan,f1_class::Unaffected,4,0.8917120387174834,0.0,1,1030,1030
A2,dgcnn,softmax,scan,f1_class::Unaffected,5,0.8869672637430512,0.0,1,1030,1030
A2,dgcnn,softmax,scan,macro_auc,1,0.5919846473692627,0.0,1,1030,1030
A2,dgcnn,softmax,scan,macro_auc,2,0.7511466496081881,0.0,1,1030,1030
A2,dgcnn,softmax,scan,macro_auc,3,0.8055461378538301,0.0,1,1030,1030
A2,dgcnn,softmax,scan,macro_auc,4,0.8334751319366704,0.0,1,1030,1030
A2,dgcnn,softmax,scan,macro_auc,5,0.8508236046697585,0.0,1,1030,1030
A2,dgcnn,softmax,scan,macro_f1,1,0.5689493344539147,0.0,1,1030,1030
A2,dgcnn,softmax,scan,macro_f1,2,0.6328407156432634,0.0,1,1030,1030
A2,dgcnn,softmax,scan,macro_f1,3,0.6823928461301264,0.0,1,1030,1030
A2,dgcnn,softmax,scan,macro_f1,4,0.7259542994570218,0.0,1,1030,1030
A2,dgcnn,softmax,scan,macro_f1,5,0.7360006386742467,0.0,1,1030,1030
A2,geommlp,softmax,scan,accuracy,1,0.6825242718446602,0.0,1,1030,1030
A2,geommlp,softmax,scan,accuracy,2,0.7,0.0,1,1030,1030
A2,geommlp,softmax,scan,accuracy,3,0.6786407766990291,0.0,1,1030,1030
A2,geommlp,softmax,scan,accuracy,4,0.658252427184466,0.0,1,1030,1030
A2,geommlp,softmax,scan,accuracy,5,0.670873786407767,0.0,1,1030,1030
A2,geommlp,softmax,scan,f1_class::Affected,1,0.3340122199592668,0.0,1,1030,1030
A2,geommlp,softmax,scan,f1_class::Affected,2,0.326797385620915,0.0,1,1030,1030
A2,geommlp,softmax,scan,f1_class::Affected,3,0.3340040241448692,0.0,1,1030,1030
A2,geommlp,softmax,scan,f1_class::Affected,4,0.3623188405797101,0.0,1,1030,1030
A2,geommlp,softmax,scan,f1_class::Affected,5,0.344294003868472,0.0,1,1030,1030
A2,geommlp,softmax,scan,f1_class::Unaffected,1,0.7915869980879541,0.0,1,1030,1030
A2,geommlp,softmax,scan,f1_class::Unaffected,2,0.8069956277326671,0.0,1,1030,1030
A2,geommlp,softmax,scan,f1_class::Unaffected,3,0.7882277671145234,0.0,1,1030,1030
A2,geommlp,softmax,scan,f1_class::Unaffected,4,0.76657824933687,0.0,1,1030,1030
A2,geommlp,softmax,scan,f1_class::Unaffected,5,0.7802981205443941,0.0,1,1030,1030
A2,geommlp,softmax,scan,macro_auc,1,0.6624084439469055,0.0,1,1030,1030
A2,geommlp,softmax,scan,macro_auc,2,0.6679289940828402,0.0,1,1030,1030
A2,geommlp,softmax,scan,macro_auc,3,0.6811450503758196,0.0,1,1030,1030
A2,geommlp,softmax,scan,macro_auc,4,0.6670206300975532,0.0,1,1030,1030
A2,geommlp,softmax,scan,macro_auc,5,0.663604669758516,0.0,1,1030,1030
A2,geommlp,softmax,scan,macro_f1,1,0.5627996090236105,0.0,1,1030,1030
A2,geommlp,softmax,scan,macro_f1,2,0.566896506676791,0.0,1,1030,1030
A2,geommlp,softmax,scan,macro_f1,3,0.5611158956296963,0.0,1,1030,1030
A2,geommlp,softmax,scan,macro_f1,4,0.5644485449582901,0.0,1,1030,1030
A2,geommlp,softmax,scan,macro_f1,5,0.562296062206433,0.0,1,1030,1030
A2,pointnet,softmax,scan,accuracy,1,0.7844660194174757,0.0,1,1030,1030
A2,pointnet,softmax,scan,accuracy,2,0.5475728155339806,0.0,1,1030,1030
A2,pointnet,softmax,scan,accuracy,3,0.7300970873786408,0.0,1,1030,1030
A2,pointnet,softmax,scan,accuracy,4,0.7135922330097088,0.0,1,1030,1030
A2,pointnet,softmax,scan,accuracy,5,0.6029126213592233,0.0,1,1030,1030
A2,pointnet,softmax,scan,f1_class::Affected,1,0.1461538461538461,0.0,1,1030,1030
A2,pointnet,softmax,scan,f1_class::Affected,2,0.2917933130699088,0.0,1,1030,1030
A2,pointnet,softmax,scan,f1_class::Affected,3,0.1524390243902439,0.0,1,1030,1030
A2,pointnet,softmax,scan,f1_class::Affected,4,0.2787286063569682,0.0,1,1030,1030
A2,pointnet,softmax,scan,f1_class::Affected,5,0.3413848631239936,0.0,1,1030,1030
A2,pointnet,softmax,scan,f1_class::Unaffected,1,0.8766666666666667,0.0,1,1030,1030
A2,pointnet,softmax,scan,f1_class::Unaffected,2,0.6676176890156919,0.0,1,1030,1030
A2,pointnet,softmax,scan,f1_class::Unaffected,3,0.8394919168591224,0.0,1,1030,1030
A2,pointnet,softmax,scan,f1_class::Unaffected,4,0.821320411871593,0.0,1,1030,1030
A2,pointnet,softmax,scan,f1_class::Unaffected,5,0.7157748436414176,0.0,1,1030,1030
A2,pointnet,softmax,scan,macro_auc,1,0.5229217975371822,0.0,1,1030,1030
A2,pointnet,softmax,scan,macro_auc,2,0.5410746841516072,0.0,1,1030,1030
A2,pointnet,softmax,scan,macro_auc,3,0.5370877978570286,0.0,1,1030,1030
A2,pointnet,softmax,scan,macro_auc,4,0.604298736606429,0.0,1,1030,1030
A2,pointnet,softmax,scan,macro_auc,5,0.6361426515272669,0.0,1,1030,1030
A2,pointnet,softmax,scan,macro_f1,1,0.5114102564102564,0.0,1,1030,1030
A2,pointnet,softmax,scan,macro_f1,2,0.4797055010428003,0.0,1,1030,1030
A2,pointnet,softmax,scan,macro_f1,3,0.4959654706246831,0.0,1,1030,1030
A2,pointnet,softmax,scan,macro_f1,4,0.5500245091142806,0.0,1,1030,1030
A2,pointnet,softmax,scan,macro_f1,5,0.5285798533827056,0.0,1,1030,1030
A2,pointnet2,softmax,scan,accuracy,1,0.7654368932038835,0.0031158847642487543,5,1030,1030
A2,pointnet2,softmax,scan,accuracy,2,0.6813592233009709,0.0018675130156962595,5,1030,1030
A2,pointnet2,softmax,scan,accuracy,3,0.6821359223300971,0.0027970602506578583,5,1030,1030
A2,pointnet2,softmax,scan,accuracy,4,0.7170873786407767,0.003039315697572524,5,1030,1030
A2,pointnet2,softmax,scan,accuracy,5,0.6409708737864077,0.005760154164734468,5,1030,1030
A2,pointnet2,softmax,scan,f1_class::Affected,1,0.17023602323826315,0.008703957573150421,5,1030,1030
A2,pointnet2,softmax,scan,f1_class::Affected,2,0.2557541915711937,0.006869495177035981,5,1030,1030
A2,pointnet2,softmax,scan,f1_class::Affected,3,0.20945104853301516,0.011781677698231609,5,1030,1030
A2,pointnet2,softmax,scan,f1_class::Affected,4,0.19809490267425606,0.008433900218505992,5,1030,1030
A2,pointnet2,softmax,scan,f1_class::Affected,5,0.2923297550290805,0.006053649654833361,5,1030,1030
A2,pointnet2,softmax,scan,f1_class::Unaffected,1,0.8634054565688775,0.00217344896327095,5,1030,1030
A2,pointnet2,softmax,scan,f1_class::Unaffected,2,0.7972819004625465,0.001210428459059819,5,1030,1030
A2,pointnet2,softmax,scan,f1_class::Unaffected,3,0.8010661823139562,0.0020436534871922686,5,1030,1030
A2,pointnet2,softmax,scan,f1_class::Unaffected,4,0.828242266230664,0.002073914736350637,5,1030,1030
A2,pointnet2,softmax,scan,f1_class::Unaffected,5,0.7594371127298281,0.005368908405832478,5,1030,1030
A2,pointnet2,softmax,scan,macro_auc,1,0.550261314569007,0.0051660039611026755,5,1030,1030
A2,pointnet2,softmax,scan,macro_auc,2,0.5476539261154645,0.00406888716192853,5,1030,1030
A2,pointnet2,softmax,scan,macro_auc,3,0.5091239405085559,0.006144874936379877,5,1030,1030
A2,pointnet2,softmax,scan,macro_auc,4,0.5217565968335199,0.00437000327192265,5,1030,1030
A2,pointnet2,softmax,scan,macro_auc,5,0.5888271229809691,0.004915973916977108,5,1030,1030
A2,pointnet2,softmax,scan,macro_f1,1,0.5168207399035704,0.0041328760563337655,5,1030,1030
A2,pointnet2,softmax,scan,macro_f1,2,0.5265180460168702,0.003748049845617427,5,1030,1030
A2,pointnet2,softmax,scan,macro_f1,3,0.5052586154234857,0.006013154364934278,5,1030,1030
A2,pointnet2,softmax,scan,macro_f1,4,0.51316858445246,0.004687714881061697,5,1030,1030
A2,pointnet2,softmax,scan,macro_f1,5,0.5258834338794542,0.0033966411195579093,5,1030,1030
A2_fix,dgcnn,softmax,scan,accuracy,1,0.7864077669902912,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,accuracy,2,0.841747572815534,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,accuracy,3,0.8281553398058252,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,accuracy,4,0.8262135922330097,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,accuracy,5,0.8174757281553398,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,f1_class::Affected,1,0.4811320754716981,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,f1_class::Affected,2,0.6128266033254157,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,f1_class::Affected,3,0.5449871465295629,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,f1_class::Affected,4,0.5601965601965602,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,f1_class::Affected,5,0.5688073394495413,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,f1_class::Unaffected,1,0.8655256723716381,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,f1_class::Unaffected,2,0.900549115314216,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,f1_class::Unaffected,3,0.8940754039497307,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,f1_class::Unaffected,4,0.8917120387174834,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,f1_class::Unaffected,5,0.8842364532019704,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,macro_auc,1,0.7743930913161683,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,macro_auc,2,0.8566192227730689,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,macro_auc,3,0.8399232368463138,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,macro_auc,4,0.8334751319366704,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,macro_auc,5,0.8509067647529186,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,macro_f1,1,0.6733288739216681,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,macro_f1,2,0.7566878593198159,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,macro_f1,3,0.7195312752396468,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,macro_f1,4,0.7259542994570218,0.0,1,1030,1030
A2_fix,dgcnn,softmax,scan,macro_f1,5,0.7265218963257558,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,accuracy,1,0.7378640776699029,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,accuracy,2,0.7126213592233009,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,accuracy,3,0.7009708737864078,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,accuracy,4,0.7135922330097088,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,accuracy,5,0.7427184466019418,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,f1_class::Affected,1,0.3283582089552239,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,f1_class::Affected,2,0.3728813559322034,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,f1_class::Affected,3,0.3529411764705882,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,f1_class::Affected,4,0.3487858719646799,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,f1_class::Affected,5,0.3256997455470738,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,f1_class::Unaffected,1,0.8371531966224367,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,f1_class::Unaffected,2,0.8136020151133502,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,f1_class::Unaffected,3,0.8055555555555556,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,f1_class::Unaffected,4,0.8164281269446173,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,f1_class::Unaffected,5,0.8410317936412718,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,macro_auc,1,0.6560626899088438,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,macro_auc,2,0.6514888853350392,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,macro_auc,3,0.6518279225971534,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,macro_auc,4,0.6529793699024469,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,macro_auc,5,0.6540476571245802,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,macro_f1,1,0.5827557027888303,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,macro_f1,2,0.5932416855227768,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,macro_f1,3,0.579248366013072,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,macro_f1,4,0.5826069994546486,0.0,1,1030,1030
A2_fix,geommlp,softmax,scan,macro_f1,5,0.5833657695941727,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,accuracy,1,0.641747572815534,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,accuracy,2,0.7592233009708738,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,accuracy,3,0.7349514563106796,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,accuracy,4,0.7436893203883496,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,accuracy,5,0.7990291262135922,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,f1_class::Affected,1,0.3692307692307692,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,f1_class::Affected,2,0.4439461883408072,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,f1_class::Affected,3,0.3973509933774834,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,f1_class::Affected,4,0.3972602739726027,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,f1_class::Affected,5,0.4135977337110481,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,f1_class::Unaffected,1,0.7498305084745762,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,f1_class::Unaffected,2,0.8463444857496902,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,f1_class::Unaffected,3,0.8301182327317984,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,f1_class::Unaffected,4,0.8372379778051788,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,f1_class::Unaffected,5,0.8787346221441125,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,macro_auc,1,0.657527586758356,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,macro_auc,2,0.7679321925475772,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,macro_auc,3,0.7153366384135615,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,macro_auc,4,0.6770190308651847,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,macro_auc,5,0.7441803934111626,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,macro_f1,1,0.5595306388526727,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,macro_f1,2,0.6451453370452487,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,macro_f1,3,0.6137346130546409,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,macro_f1,4,0.6172491258888908,0.0,1,1030,1030
A2_fix,pointnet,softmax,scan,macro_f1,5,0.6461661779275802,0.0,1,1030,1030
A2_fix,pointnet2,softmax,scan,accuracy,1,0.8178640776699029,0.00448076922687934,5,1030,1030
A2_fix,pointnet2,softmax,scan,accuracy,2,0.8184466019417476,0.008871682952668488,5,1030,1030
A2_fix,pointnet2,softmax,scan,accuracy,3,0.7667961165048544,0.007406691698159478,5,1030,1030
A2_fix,pointnet2,softmax,scan,accuracy,4,0.7912621359223301,0.00465614711001234,5,1030,1030
A2_fix,pointnet2,softmax,scan,accuracy,5,0.7786407766990291,0.008924648694587502,5,1030,1030
A2_fix,pointnet2,softmax,scan,f1_class::Affected,1,0.5716053324770737,0.010127596531652907,5,1030,1030
A2_fix,pointnet2,softmax,scan,f1_class::Affected,2,0.5795179272416069,0.013076437858156726,5,1030,1030
A2_fix,pointnet2,softmax,scan,f1_class::Affected,3,0.546873446013002,0.01575119337401656,5,1030,1030
A2_fix,pointnet2,softmax,scan,f1_class::Affected,4,0.5431783730312355,0.005073924939026806,5,1030,1030
A2_fix,pointnet2,softmax,scan,f1_class::Affected,5,0.5316448530857631,0.016986670590543894,5,1030,1030
A2_fix,pointnet2,softmax,scan,f1_class::Unaffected,1,0.8843297662141489,0.003263015154031881,5,1030,1030
A2_fix,pointnet2,softmax,scan,f1_class::Unaffected,2,0.884208089250883,0.006371298544357218,5,1030,1030
A2_fix,pointnet2,softmax,scan,f1_class::Unaffected,3,0.8429789060786431,0.0051884237038248085,5,1030,1030
A2_fix,pointnet2,softmax,scan,f1_class::Unaffected,4,0.8647190521736601,0.0034825953251838987,5,1030,1030
A2_fix,pointnet2,softmax,scan,f1_class::Unaffected,5,0.8550598622218866,0.00617822791473382,5,1030,1030
A2_fix,pointnet2,softmax,scan,macro_auc,1,0.8522091795937949,0.0031801702932520905,5,1030,1030
A2_fix,pointnet2,softmax,scan,macro_auc,2,0.8476238605469375,0.002658316373898844,5,1030,1030
A2_fix,pointnet2,softmax,scan,macro_auc,3,0.8495851591236206,0.008033720332569775,5,1030,1030
A2_fix,pointnet2,softmax,scan,macro_auc,4,0.8396980649288341,0.0032179016006010116,5,1030,1030
A2_fix,pointnet2,softmax,scan,macro_auc,5,0.8275275867583559,0.004455436982428541,5,1030,1030
A2_fix,pointnet2,softmax,scan,macro_f1,1,0.7279675493456114,0.005885122714044303,5,1030,1030
A2_fix,pointnet2,softmax,scan,macro_f1,2,0.731863008246245,0.00937674874502687,5,1030,1030
A2_fix,pointnet2,softmax,scan,macro_f1,3,0.6949261760458225,0.009980952269350278,5,1030,1030
A2_fix,pointnet2,softmax,scan,macro_f1,4,0.7039487126024477,0.004223188934559138,5,1030,1030
A2_fix,pointnet2,softmax,scan,macro_f1,5,0.6933523576538249,0.011300714421619519,5,1030,1030
B1_corrected,dgcnn,knn11,scan,accuracy,1,0.2760869565217391,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,accuracy,2,0.2728260869565217,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,accuracy,3,0.2831521739130435,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,accuracy,4,0.2896739130434783,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,accuracy,5,0.2755434782608695,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Cartilage,1,0.1764705882352941,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Cartilage,2,0.2352941176470588,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Cartilage,3,0.2816901408450704,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Cartilage,4,0.1875,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Cartilage,5,0.1794871794871795,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Ciliopathy,1,0.2553191489361702,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Ciliopathy,2,0.2857142857142857,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Ciliopathy,3,0.2325581395348837,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Ciliopathy,4,0.2790697674418604,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Ciliopathy,5,0.2352941176470588,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Cohesinopathy,1,0.1587301587301587,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Cohesinopathy,2,0.1176470588235294,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Cohesinopathy,3,0.0909090909090909,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Cohesinopathy,4,0.1538461538461538,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Cohesinopathy,5,0.1428571428571428,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Connective Tissue,1,0.2935779816513761,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Connective Tissue,2,0.2598870056497175,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Connective Tissue,3,0.28,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Connective Tissue,4,0.2608695652173913,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Connective Tissue,5,0.2629969418960244,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Control,1,0.5032679738562091,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Control,2,0.4872340425531914,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Control,3,0.5088105726872246,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Control,4,0.5166130760986066,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Control,5,0.5059203444564048,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::DNA Repair,1,0.0833333333333333,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::DNA Repair,2,0.0434782608695652,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::DNA Repair,3,0.0465116279069767,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::DNA Repair,4,0.0512820512820512,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::DNA Repair,5,0.048780487804878,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Deletion,1,0.210016155088853,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Deletion,2,0.2203389830508474,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Deletion,3,0.2282091917591125,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Deletion,4,0.261437908496732,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Deletion,5,0.2126245847176079,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Duplication,1,0.0821917808219178,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Duplication,2,0.0285714285714285,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Duplication,3,0.081081081081081,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Duplication,4,0.0481927710843373,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Duplication,5,0.0779220779220779,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Ectodermal,1,0.1142857142857142,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Ectodermal,2,0.0,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Ectodermal,3,0.054054054054054,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Ectodermal,4,0.1818181818181818,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Ectodermal,5,0.1666666666666666,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Growth,1,0.0,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Growth,2,0.0,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Growth,3,0.0909090909090909,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Growth,4,0.0,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Growth,5,0.0,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Imprinting,1,0.1347150259067357,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Imprinting,2,0.1081081081081081,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Imprinting,3,0.1301775147928994,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Imprinting,4,0.1117318435754189,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Imprinting,5,0.1318681318681318,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Lysozome,1,0.0285714285714285,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Lysozome,2,0.1052631578947368,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Lysozome,3,0.056338028169014,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Lysozome,4,0.1791044776119403,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Lysozome,5,0.1159420289855072,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Neurocristopathy,1,0.1012658227848101,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Neurocristopathy,2,0.0759493670886076,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Neurocristopathy,3,0.074074074074074,0.0,1,1840,733
B1_corrected,dgcnn,knn11,scan,f1_class::Neurocristopathy,4,0.1161290322580645,0.0,1,1840,733
